名無しさん<><>20/04/19(日)20:54:58 ID:viq<> &gt;&gt;199<br>ちゃうで<br>ピタゴラとかに挟まれてるから流れてしまうだけ<br>おさるは時間帯が悪い <>
名無しさん<><>20/04/19(日)21:00:08 ID:viq<> はなかっぱはオワコン <>
名無しさん<><>20/04/19(日)21:04:30 ID:viq<> ももかっぱは性格悪い <>
名無しさん<><>20/04/25(土)23:30:00 ID:LII<> これどこまで続くんだよwww <>
名無しさん<><>20/05/04(月)00:03:36 ID:Kwi<> わからんけつにぶちこむど！ <>
名無しさん<><>20/05/04(月)00:08:34 ID:EN4<> こんなアニメより皆でスポンジボブ見ようぜ <>
名無しさん<><>20/05/04(月)00:17:37 ID:Kwi<> なんで海の中でボブだけスポンジなんだよパゲ <>
名無しさん<><>20/05/04(月)16:43:03 ID:Kwi<> スポーンジボーブズボンは資格 <>
名無しさん<><>20/05/09(土)09:59:38 ID:dwo<> &gt;&gt;201<br>始まったこともないだろ <>
名無しさん<><>20/05/11(月)18:21:13 ID:IP9<> 忍たま待機するためにはなかっぱ我慢して流してるけど同じ話ばっかで無理 <>
名無しさん<><>20/05/11(月)18:21:25 ID:IP9<> &gt;&gt;209 <>
名無しさん<><>20/05/13(水)16:37:05 ID:0p2<> まだレスあんのホンマ草生える <>
伝説のNEET<><>20/05/14(木)16:47:51 ID:klj<> はなかっぱは花の勉強になると思ってたけど架空の花とか出すしストーリーも糞 <>
名無しさん<><>20/05/15(金)11:11:23 ID:xL9<> 11年目は草 <>
名無しさん<><>20/05/15(金)16:10:50 ID:PfT<> はなかっぱガチ嫌い <>
伝説のニート2<><>20/05/15(金)17:30:55 ID:8f4<> はなかっぱうせろ <>
伝説のニート2<><>20/05/15(金)17:36:14 ID:8f4<> https://i.imgur.com/TpvWKtA.jpg<br>こんな映画見るやつおんの？ <>
伝説のニート2<><>20/05/15(金)19:36:40 ID:8f4<> &gt;&gt;142<br>走れなさそう <>
名無しさん<><>20/05/16(土)18:32:13 ID:RRh<> &gt;&gt;216<br>https://m.youtube.com/watch?v=yI_RSMxRevU<br>低評価率高くて草 <>
名無しさん<><>20/05/16(土)19:10:49 ID:xUM<> 2/3も高評価ないやんｗｗｗｗ<br>カッスｗｗｗｗｗｗ <>
はなかっぱ、おんAでレスバして死亡<><>20/05/16(土)19:16:33 ID:xUM<> 年に200日以上をかっぱ池で過ごし、テレビアニメが朝夕交互にやってくるというハードスケジュールが続いているのは人気アニメキャラ、はなかっぱ。<br><br>そんなはなかっぱの心の癒しとなっているのがなんJでのレスバトル。躍起になるなんJ民を自慢の花咲ダンスで言い負かし視聴率の差を見せつけるのが快感なのだという。<br><br>今日も空いた時間に「暇ごろう」とパソコンとスマホの二刀流でなんJに乗り込んだはなかっぱ氏。早速はなかっぱファンスレを立てると彼らしくはなかっぱの重要性を熱く説いた。<br><br>「視聴率は今も2%を持っている」「おさるのジョージより視聴率が高いのは統計見れば明らか」と書き込み、噛み付いてくるはなアンには「くっさ」「しね」など河童らしく豊富なボキャブラリーで応戦。<br><br>戦いを優位に進め花の差を見せつけるはなかっぱ氏だったが、「&gt;&gt;1は間違いなくクソアニメ」というレスに年甲斐もなく憤慨。<br><br>視聴率、ツイートなどの評判を提示しようとするも行数制限に引っかかり発狂、いくつか抜粋して書き込むもスレはdat落ち。そのショックで死亡した。<br><br>これに対しやまびこ村のあの筋肉ムキムキのちょっと怖い先生は「授業中やぞ」とそれ以上の詮索を控えるようコメントした。<br><br>なお明日の放送には間に合う模様。 <>
名無しさん<><>20/05/16(土)19:17:26 ID:xUM<> はなかっぱしね！！！！！！！！！！！！！！！！ <>
伝説のNEET<><>20/05/16(土)20:46:27 ID:Ic1<> &gt;&gt;218<br>やっぱり誰も見なかったwww <>
名無しさん<><>20/05/17(日)18:14:55 ID:Mxh<> はな信ってはなかっぱの事しか考えてないんやろなｗ <>
名無しさん<><>20/05/17(日)18:17:23 ID:Mxh<> あーきっしょきっしょｗ <>
■</b>忍【LV6,キングヒドラ,TS】<><>20/05/17(日)18:22:13 ID:q7L<> 河童に対する風評被害 <>
名無しさん<><>20/05/20(水)16:12:35 ID:8u3<> やまびこ村死ね <>
名無しさん<><>20/05/20(水)17:28:26 ID:VpA<> 今テレビ付けてたらちょうど耳障りな歌が聞こえてきて萎えた<br>春夏秋冬朝昼晩～wwじゃねえよ <>
名無しさん<><>20/05/23(土)12:55:13 ID:gBh<> ちぃかっぱとかいうゲェジ <>
名無しさん<>sage<>20/05/23(土)19:31:06 ID:vhq<> 爆撃しろ <>
名無しさん<><>20/05/23(土)20:14:17 ID:gBh<> はなかっぱは百歩譲って花生やすかっぱってのはわかる。ちぃかっぱってなんだよ、大人になってもちぃかっぱか？つーかかっぱ族はみんなはなかっぱだろ。はなかっぱの家族には固有ネームあんのに息子とほかのかっぱの名前適当すぎだろ。 <>
名無しさん<><>20/05/25(月)01:07:10 ID:pUZ<> 　　 ＿(ＹＹ)＿<br>　　 ＞&lt;&gt;―&lt;&gt;＜<br>　 ／　⌒Ｙ⌒　＼<br>　｜　　・・　　｜<br>　｜ ○ ＿＿ ○ ｜<br>　 ＼ （ ¨ ） ／<br>　　 ＞ヽ二ノ＜<br>　　((/＿＿_ヽ))<br>　　(/　　　 ヽ)<br>　　 L＿_∧＿_|<br>　　　｣｜　｜L<br>　　 └┘　└┘ <>
名無しさん<><>20/05/25(月)01:07:59 ID:pUZ<> 　　　　 ＿＿<br>　　　へ( Ｙ )へ<br>　　 &lt;三＞亠＜三&gt;<br>　　／　　　　　＼<br>　 ｜　＿_Ｍ_＿　｜<br>　 ｜ |　●●　| ｜<br>　 ｜ |○＿＿○| ｜<br>　　＼|（ ¨ ）|／<br>　　　＞ヽ二ノ＜<br>　　／)　ヽノ　(＼<br>　⊂_/　　　　 ヽ_⊃<br>　　 ＼＿＿＿＿／<br>　　　　｣｜｜L<br>　　　 └┘└┘ <>
名無しさん<><>20/05/25(月)01:09:33 ID:pUZ<> <br><br>　　　　　　,　┴‐┴‐┴　､<br>　 　 　 ／ ＿_ノ　　ヽ､＿ ＼<br>　 γ∨　　　∩　　　∩ 　　 ヽ<br>　　{　|　:::::::　 ＿＿＿ 　:::::::　|<br>　 / /|　::::::: ｜　＿　｜ :::::::　|<br>　｛ ｛　､　　　∨ 　　∨ 　 　 /<br>　 ＼＼＼ 　　ヽ.＿ノ　　 .／<br>　　　ヽ､二＞:=======:＜<br>　 　　　 　 /　ﾉ 　|　 ﾍ ＼＼<br>　 　　　　/ 　 　 　 　　　ヽ＼＼＿_<br>　 　　　/　　　　　　　　 　 ヽﾍ＿_ノ<br>　 　 　 ー‐тー-n-―т―′<br>　 　　　　　　､:.:.:.八:.:.:.ﾉ<br>　　　　　 　 ⊂ﾆ) 　(ﾆ⊃ <>
名無しさん<><>20/05/25(月)01:28:11 ID:pUZ<> <br>　　　　 　<br>　　　　,. -┴――- ､<br>　　.／:.:.:.:.:.:.:.:.:.:.:.:.:.:.:.:＼<br>　 /:.:.:.:.:.:.:.:.:.:.:.:.:.:.:.:.:.:.:.:.:.ヽ<br>　 ￣厂￣(・)￣(・)￣ {￣<br>　　 ﾉ ::::: 　 　 　 　 :::::｀ ｰ― ､<br>　　｛ 　　､_　　　　　　 ＿･__･__）<br>　　 ヽ､ 　　￣￣￣￣ ＿ 　／<br>　　｛|￣._ー┬――‐｛[＿）´<br>　　　￣ _|＿|＿＿__|＿|_<br>　　　 ｘﾍ o　°o　°o /<br>　 ｘｲ 　 .&gt;､._o＿__o_ .ィ<br>　 ￣￣　 |＿__|　|＿__|<br>　　　　　　｀^^´　 ｀^^´ <>
名無しさん<><>20/05/26(火)18:11:31 ID:CO5<> はなかっぱ流すくらいなら我の考えたエロアニメの方が教育的にもいい <>
名無しさん<><>20/05/31(日)01:01:56 ID:g4W<> ハゼの餌は…ファミチキ！パクッ?? <>
名無しさん<>sage<>20/05/31(日)07:08:10 ID:7Zb<> なんやこのスレ… <>
名無しさん<><>20/06/06(土)00:38:06 ID:X5T<> おちん侍！必勝おちんこ剣！！受けてみよっ！ﾎﾞﾛﾝｯ <>
名無しさん<><>20/06/06(土)00:39:21 ID:X5T<> ／:.}<br>　　　　　　　　　　　 /:.:.:.:.￣}<br>　　　　 　 　 ／ ￣￣￣　＼ﾌ<br>　　　　　　 /　 ≡≡ ≡≡　ヽ<br>　 　 　 　 ｜　と・⊃ と・⊃　 |<br>　　　 　 　 | :::: 　 .｡－｡、　:::: |<br>　　　ヘ 　　､ 　 ｛,＿＿,｝　　/<br>　　「 : : ＼　 &gt;､＿ｰ― '＿.:&lt;<br>　Γ: : : : : :￣:ｘ＿x:￣:x＿ｘ＼<br>.　ヽ､: : : : : : ノ| 　　￣　　.| : : ヽ<br>　　　 ￣￣　　|　　 　 　　.|: : :ノ<br>　　　　　　　　/――――ﾍ : :つ<br>　　　　　　　 /:.:.:.:.:.:.:.:.:.:.:.:.:.:Y＾::＞<br>　　　　 　 　 {_:._:.:.:.:.ﾊ:.:.:.:._:._}∨┘<br>　　　　　　　　 { {￣　 ￣} }<br>　　　　　 　 ⊂∋　　　　∈⊃ <>
名無しさん<><>20/06/17(水)17:02:45 ID:8Rz<> はなかっぱ死ね <>
名無しさん<><>20/06/19(金)21:30:24 ID:P52<> はなかっぱはゴミ <>
名無しさん<><>20/06/20(土)19:36:41 ID:YFq<> すぎるくんうざすぎだろ<br>チョークスリーパーキメたい <>
名無しさん<><>20/06/25(木)00:34:30 ID:G0v<> &gt;&gt;218<br>の動画もうすぐ低評価率50%いくぞwwwwwwww <>
名無しさん<><>20/06/26(金)14:21:56 ID:nby<> インポ！ <>
名無しさん<><>20/06/28(日)12:48:50 ID:fTr<> ンーチ触らしてくだち！ <>
名無しさん<><>20/06/29(月)18:51:54 ID:yLP<> ぜんまいざむらいすき<br>はなかっぱもすき <>
名無しさん<><>20/07/01(水)20:51:17 ID:PX0<> わらる <>
名無しさん<><>20/07/10(金)15:04:52 ID:k8i<> 映画のやつ低評価押してきた<br>あと1で50なるわ <>
名無しさん<><>20/07/11(土)08:47:33 ID:OZL<> おまいらしねばええのに <>
名無しさん<><>20/07/11(土)09:19:07 ID:NCi<> ↑すまん <>
名無しさん<><>20/07/11(土)10:04:10 ID:TI9<> ↑↑なんでこんなん書いたんやろすまん。 <>
名無しさん<><>20/08/01(土)14:13:27 ID:I9X<> ンーチ！ <>
名無しさん<><>20/08/01(土)14:42:42 ID:Q1r<> ぜんざむ信者はいい加減はなかっぱとは格が違うことを認めるべき<br>本当にぜんざむが人気があって神アニメだったならまだ続いてたやろうしはなかっぱが生まれることもなかった<br>でも現実はどうや？ <>
はなかっぱ<><>20/08/07(金)16:17:47 ID:iJ9<> ぼくはなかっぱ<br>みんなひどいなー <>
名無しさん<><>20/08/08(土)16:53:12 ID:MxB<> &gt;&gt;254<br>悔しかったらわからん咲かせてみーやパゲ <>
■</b>忍【LV3,デッドペッカー,J6】<><>20/08/09(日)14:57:24 ID:eDh<> <br>http://open2ch.net/p/onjanime-1495407070-256-270x220.png <>
名無しさん<><>20/08/13(木)10:21:54 ID:LdD<> <br>http://open2ch.net/p/onjanime-1495407070-257-270x220.png <>
名無しさん<><>20/08/13(木)15:05:55 ID:LdD<> <br>http://open2ch.net/p/onjanime-1495407070-258-270x220.png <>
名無しさん<><>20/08/17(月)21:05:38 ID:u31<> <br>http://open2ch.net/p/onjanime-1495407070-259-270x220.png <>
名無しさん<><>20/08/20(木)17:34:23 ID:n6P<> はなカス4ね <>
名無しさん<><>20/08/23(日)20:28:34 ID:uw7<> はよ終われクソアニメ <>
名無しさん<><>20/08/24(月)23:40:44 ID:Ywl<> 草 <>
名無しさん<><>20/09/10(木)07:46:44 ID:YDQ<> はなは喋り方ガイやし好かん <>
名無しさん<>sage<>20/09/19(土)18:03:24 ID:ltZ<> <br>http://open2ch.net/p/onjanime-1495407070-264-300x300.png <>
名無しさん<>sage<>20/09/19(土)18:04:20 ID:ltZ<> <br>http://open2ch.net/p/onjanime-1495407070-265-300x300.png <>
名無しさん<>sage<>20/09/19(土)18:05:12 ID:ltZ<> <br>http://open2ch.net/p/onjanime-1495407070-266-300x300.png <>
名無しさん<>sage<>20/09/19(土)18:05:40 ID:ltZ<> <br>http://open2ch.net/p/onjanime-1495407070-267-300x300.png <>
名無しさん<>sage<>20/09/19(土)18:06:15 ID:ltZ<> <br>http://open2ch.net/p/onjanime-1495407070-268-300x300.png <>
名無しさん<><>20/09/25(金)04:19:39 ID:r6q<> まだ続いてたのか(困惑) <>
名無しさん<><>20/09/25(金)04:20:11 ID:r6q<> アニメも続いてるのかよ… <>
名無しさん<><>20/09/26(土)20:01:28 ID:Juq<> はなかっぱの「ははんははんは～ん」みたいな鼻歌死ぬほど嫌い <>
名無しさん<><>20/09/27(日)01:57:43 ID:187<> はよ終われクソアニメ <>
名無しさん<>sage<>20/09/27(日)04:03:02 ID:6TS<> <br>http://open2ch.net/p/onjanime-1495407070-273-300x300.png <>
名無しさん<>sage<>20/10/01(木)01:52:37 ID:tfi<> <br>http://open2ch.net/p/onjanime-1495407070-274-300x300.png <>
名無しさん<>sage<>20/10/01(木)17:04:47 ID:tfi<> <br>http://open2ch.net/p/onjanime-1495407070-275-300x300.png <>
名無しさん<><>20/10/04(日)07:59:00 ID:CH1<> はなかっぱが続いてもそれは愛の証拠でもなんでもない<br>周りに忘れられているだけ <>
名無しさん<><>20/10/05(月)13:35:48 ID:pRM<> <br>http://open2ch.net/p/onjanime-1495407070-277-300x300.png <>
名無しさん<><>20/10/11(日)21:11:40 ID:NGH<> https://pre-cinema.com/2019/08/14/hanakappa-wakaran-nanwa/<br>わからん13回咲かせているのに終わってないとか終わらせる気ないじゃん… <>
名無しさん<><>20/10/22(木)17:39:39 ID:Ghu<> はなかっぱトレンド入り<br>ぜんざむ信者及びはなアン敗北<br>http://open2ch.net/p/onjanime-1495407070-279-270x220.png <>
